URL,Book,Text,hdr1,hdr2,tildeinfo,note,lines,metadata,data,region,stoich,sinistr,subregion,date,other_info_0,other_info_1,other_info_2,clean_text_conservative,clean_text_interpretive
/text/168071?location=941&patt=&bookid=185&offset=227&count=8&bookid=185&location=941,IGBulg I²,167,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 167,NA,NA,4,"above relief.1

below relief.3
","❦ Ἀρτεμίδωρος Ἀπολλοδώρου ∙ κουρὴς ∙ εὐποσιάρχης
καὶ ἡ γυνὴ αὐτοῦ ∙ Κοεις ∙ Δίωνος θυγάτηρ
∙ ζήσας ∙ ἔτη  νʹ
χαίρετε.",Odessus (Varna),NA,NA,SEG 13.413,NA,cf. IGBulg V 5048,NA,NA, Ἀρτεμίδωρος Ἀπολλοδώρου κουρὴς εὐποσιάρχης καὶ ἡ γυνὴ αὐτοῦ Κοεις Δίωνος θυγάτηρ ζήσας ἔτη νʹ χαίρετε, Ἀρτεμίδωρος Ἀπολλοδώρου κουρὴς εὐποσιάρχης καὶ ἡ γυνὴ αὐτοῦ Κοεις Δίωνος θυγάτηρ ζήσας ἔτη νʹ χαίρετε
/text/168072?location=941&patt=&bookid=185&offset=227&count=8&bookid=185&location=941,IGBulg I²,168,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 168,NA,NA,2,"above relief.1
","Ἑκατόδωρος Ὀνησίμου καὶ ἡ γυνὴ αὐ-
τοῦ Δουσπιερις Πόσιος θυγάτηρ χαίρετε.",Odessus (Varna),NA,NA,cf. SEG 55.815,NA,NA,NA,NA,Ἑκατόδωρος Ὀνησίμου καὶ ἡ γυνὴ αὐτοῦ Δουσπιερις Πόσιος θυγάτηρ χαίρετε,Ἑκατόδωρος Ὀνησίμου καὶ ἡ γυνὴ αὐτοῦ Δουσπιερις Πόσιος θυγάτηρ χαίρετε
/text/168073?location=941&patt=&bookid=185&offset=227&count=8&bookid=185&location=941,IGBulg I²,169,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 169,NA,NA,3,"above relief.1

","Ἀπολλώνιος Ἀρτεμιδώρου καὶ ἡ̣ [γ]υ-
νὴ αὐτοῦ Τομιον Ἀσκληπιάδου θυ-
γάτηρ vac. χαίρετε.",Odessus (Varna),NA,NA,NA,NA,NA,NA,NA,Ἀπολλώνιος Ἀρτεμιδώρου καὶ ἡ υνὴ αὐτοῦ Τομιον Ἀσκληπιάδου θυγάτηρ χαίρετε,Ἀπολλώνιος Ἀρτεμιδώρου καὶ ἡ γυνὴ αὐτοῦ Τομιον Ἀσκληπιάδου θυγάτηρ χαίρετε
/text/168074?location=941&patt=&bookid=185&offset=227&count=8&bookid=185&location=941,IGBulg I²,170,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 170,NA,NA,2,"above relief.1
","[Δ]ιονύσ̣[ιο]ς̣ Ἡρῴδου ὁ̣ κ̣α̣ὶ̣ Α․․․ε̣λων καὶ ἡ γυνὴ αὐτοῦ Φιλίστη
[Ἑ]στιαίου θυγάτηρ ζήσασα ἔτη #⁵⁶ κεʹ #⁵⁶ χαίρετε.",Odessus (Varna),NA,NA,NA,NA,NA,NA,NA,ιονύσς Ἡρῴδου ὁ καὶ Α ελων καὶ ἡ γυνὴ αὐτοῦ Φιλίστη στιαίου θυγάτηρ ζήσασα ἔτη κεʹ χαίρετε,Διονύσιος Ἡρῴδου ὁ καὶ Α ελων καὶ ἡ γυνὴ αὐτοῦ Φιλίστη Ἑστιαίου θυγάτηρ ζήσασα ἔτη κεʹ χαίρετε
/text/168075?location=941&patt=&bookid=185&offset=227&count=8&bookid=185&location=941,IGBulg I²,171,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 171,NA,NA,3,"above relief.1

","[․․․․]ένων #⁵⁶ Διονυσογένους
[καὶ ἡ] γ̣υνὴ #⁵⁶ αὐτοῦ #⁵⁶ Αννι
[Ἕλλ]η̣νος #⁵⁶ χαίρετε.",Odessus (Varna),NA,NA,NA,NA,NA,NA,NA,ένων Διονυσογένους γυνὴ αὐτοῦ Αννι ηνος χαίρετε,ένων Διονυσογένους καὶ ἡ γυνὴ αὐτοῦ Αννι Ἕλληνος χαίρετε
/text/168076?location=941&patt=&bookid=185&bookid=185&location=941,IGBulg I²,171(2),"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 171(2),NA,NA,2,"above relief.1
","Νεικίας ❦ Ξενάνδρου ❦ καὶ ἡ ❦
γυνὴ αὐτοῦ Ζουκηπιστος Ἕλληνος· χαῖρε.",Odessus (Varna),NA,NA,cf. IGBulg V 5049,NA,NA,NA,NA,Νεικίας Ξενάνδρου καὶ ἡ γυνὴ αὐτοῦ Ζουκηπιστος Ἕλληνος χαῖρε,Νεικίας Ξενάνδρου καὶ ἡ γυνὴ αὐτοῦ Ζουκηπιστος Ἕλληνος χαῖρε
/text/168077?location=941&patt=&bookid=185&offset=236&count=3&bookid=185&location=941,IGBulg I²,172,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 172,NA,NA,2,"above relief.1
below relief.2","Εὐέλπιστος Κουάρτου Χαλκηδόνιος
καὶ ἡ γυνὴ αὐτοῦ Καριδαβα     χαίρετε.",Odessus (Varna),NA,NA,NA,NA,NA,NA,NA,Εὐέλπιστος Κουάρτου Χαλκηδόνιος καὶ ἡ γυνὴ αὐτοῦ Καριδαβα χαίρετε,Εὐέλπιστος Κουάρτου Χαλκηδόνιος καὶ ἡ γυνὴ αὐτοῦ Καριδαβα χαίρετε
/text/168078?location=941&patt=&bookid=185&offset=236&count=3&bookid=185&location=941,IGBulg I²,173,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 173,NA,NA,2,"above relief.1
","Ἀμύντωρ Ἀγαθήνορος καὶ ἡ γυνὴ ❦
αὐτοῦ Μαμας Ζωπύρου θυγάτηρ· χαῖρε.",Odessus (Varna),NA,NA,NA,NA,NA,NA,NA,Ἀμύντωρ Ἀγαθήνορος καὶ ἡ γυνὴ αὐτοῦ Μαμας Ζωπύρου θυγάτηρ χαῖρε,Ἀμύντωρ Ἀγαθήνορος καὶ ἡ γυνὴ αὐτοῦ Μαμας Ζωπύρου θυγάτηρ χαῖρε
/text/168079?location=941&patt=&bookid=185&offset=236&count=3&bookid=185&location=941,IGBulg I²,174,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 174,NA,NA,4,"above relief.1


below relief.4","Διογένης Ζωπυρίωνος καὶ ἡ γυνὴ α[ὐτοῦ]
[Ν]ανα Ἕλληνο̣[ς] θυγάτηρ καὶ ἡ ἑτέρα [γυνὴ]
[αὐ]τοῦ Θηθεις Ἀσκληπιάδου θυγάτ̣[ηρ]
χαίρετε.",Odessus (Varna),NA,NA,NA,NA,NA,NA,NA,Διογένης Ζωπυρίωνος καὶ ἡ γυνὴ α ανα Ἕλληνο θυγάτηρ καὶ ἡ ἑτέρα τοῦ Θηθεις Ἀσκληπιάδου θυγάτ χαίρετε,Διογένης Ζωπυρίωνος καὶ ἡ γυνὴ αὐτοῦ Νανα Ἕλληνος θυγάτηρ καὶ ἡ ἑτέρα γυνὴ αὐτοῦ Θηθεις Ἀσκληπιάδου θυγάτηρ χαίρετε
/text/168080?location=941&patt=&bookid=185&bookid=185&location=941,IGBulg I²,174(2),"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 174(2),NA,NA,3,"above relief.1

","Πρεῖμα #⁵⁶ Ταταριωνος #⁵⁶ θυγάτηρ, γυνὴ δὲ
Λουκίου #⁵⁶ Διονυσίου #⁵⁶ μήτηρ τέκνων #⁵⁶ εʹ #⁵⁶
χαίρετε.",Odessus (Varna),NA,NA,cf. Addenda,NA,cf. IGBulg V 5050,NA,NA,Πρεῖμα Ταταριωνος θυγάτηρ γυνὴ δὲ Λουκίου Διονυσίου μήτηρ τέκνων εʹ χαίρετε,Πρεῖμα Ταταριωνος θυγάτηρ γυνὴ δὲ Λουκίου Διονυσίου μήτηρ τέκνων εʹ χαίρετε
/text/168081?location=941&patt=&bookid=185&bookid=185&location=941,IGBulg I²,175,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 175,NA,NA,4,"below relief.1


","Τρυφῶσα Ξενάνδρου θυ-
γάτηρ, γυνὴ δὲ Γαίου τοῦ Σου-
σα, φύσει δὲ Ἀπολλωνίου,
χαῖρε.",Odessus (Varna),NA,NA,NA,NA,NA,NA,NA,Τρυφῶσα Ξενάνδρου θυγάτηρ γυνὴ δὲ Γαίου τοῦ Σουσα φύσει δὲ Ἀπολλωνίου χαῖρε,Τρυφῶσα Ξενάνδρου θυγάτηρ γυνὴ δὲ Γαίου τοῦ Σουσα φύσει δὲ Ἀπολλωνίου χαῖρε
/text/168082?location=941&patt=&bookid=185&bookid=185&location=941,IGBulg I²,175(2),"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 175(2),NA,NA,3,"above relief.1

","∙ Γ(άιος) ∙ Αἰμίλιος ∙ Βιάτωρ ∙ καὶ ἡ γυ-
νὴ αὐτοῦ ∙ Οὐαλεντεῖνα ∙ Οὐάλεντος θυγά-
τηρ λεγιῶνος ∙ αιʹ ∙ ζήσασα ∙ ἔτη ∙ κʹ ∙ χαῖρε ∙",Odessus (Varna),NA,NA,NA,NA,NA,NA,NA, Γ Αἰμίλιος Βιάτωρ καὶ ἡ γυνὴ αὐτοῦ Οὐαλεντεῖνα Οὐάλεντος θυγάτηρ λεγιῶνος αιʹ ζήσασα ἔτη κʹ χαῖρε, Γάιος Αἰμίλιος Βιάτωρ καὶ ἡ γυνὴ αὐτοῦ Οὐαλεντεῖνα Οὐάλεντος θυγάτηρ λεγιῶνος αιʹ ζήσασα ἔτη κʹ χαῖρε
/text/168083?location=941&patt=&bookid=185&bookid=185&location=941,IGBulg I²,176,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 176,NA,NA,2,"above relief.1
","[— — — — — — — — — — — — — —] κ̣αὶ ἡ γυ-
[νὴ αὐτοῦ ἡ δεῖνα τοῦ δεῖνα θυγ]ά̣τηρ. χαῖρε.",Odessus (Varna),NA,NA,NA,NA,NA,NA,NA, καὶ ἡ γυάτηρ χαῖρε, καὶ ἡ γυνὴ αὐτοῦ ἡ δεῖνα τοῦ δεῖνα θυγάτηρ χαῖρε
/text/168084?location=941&patt=&bookid=185&bookid=185&location=941,IGBulg I²,176(2),"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 176(2),NA,NA,2,"above relief.1
","Ἀντίφιλος Διονυσίου καὶ ἡ γυ-
νὴ αὐτοῦ Απφια Ἀπολλοδώρου.",Odessus (Varna),NA,NA,NA,NA,NA,NA,NA,Ἀντίφιλος Διονυσίου καὶ ἡ γυνὴ αὐτοῦ Απφια Ἀπολλοδώρου,Ἀντίφιλος Διονυσίου καὶ ἡ γυνὴ αὐτοῦ Απφια Ἀπολλοδώρου
/text/168085?location=941&patt=&bookid=185&bookid=185&location=941,IGBulg I²,176(3),"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 176(3),NA,NA,2,"above relief.1
","Ἀρτεμίδωρος Ἱππομέδοντος καὶ ἡ γυνὴ αὐ-
τοῦ Ιαδω Ἡφαιστίωνος θυγάτηρ χαίρετε.",Odessus (Varna),NA,NA,NA,NA,NA,NA,NA,Ἀρτεμίδωρος Ἱππομέδοντος καὶ ἡ γυνὴ αὐτοῦ Ιαδω Ἡφαιστίωνος θυγάτηρ χαίρετε,Ἀρτεμίδωρος Ἱππομέδοντος καὶ ἡ γυνὴ αὐτοῦ Ιαδω Ἡφαιστίωνος θυγάτηρ χαίρετε
/text/168086?location=941&patt=&bookid=185&bookid=185&location=941,IGBulg I²,177,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 177,NA,NA,3,"above relief.1

","Ξένων Ἀρτεμ̣ιδώρου καὶ ἡ γυ-
νὴ αὐτοῦ Του[τα] Σωτῆρος θ[υγά]-
τηρ χα̣[ίρ]ε̣τε.",Odessus (Varna),NA,NA,cf. IGBulg V 5051,NA,NA,NA,NA,Ξένων Ἀρτεμιδώρου καὶ ἡ γυνὴ αὐτοῦ Του Σωτῆρος θτηρ χαετε,Ξένων Ἀρτεμιδώρου καὶ ἡ γυνὴ αὐτοῦ Τουτα Σωτῆρος θυγάτηρ χαίρετε
/text/168087?location=941&patt=&bookid=185&bookid=185&location=941,IGBulg I²,177(2),"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 177(2),NA,NA,2,"above relief.1
","Ἡρακλέων Δημύλου ∙ καὶ ἡ γυνὴ αὐτοῦ
Πρεῖμα Δημητρίου θυγάτηρ ∙ χαίρετε.",Odessus (Varna),NA,NA,NA,NA,NA,NA,NA,Ἡρακλέων Δημύλου καὶ ἡ γυνὴ αὐτοῦ Πρεῖμα Δημητρίου θυγάτηρ χαίρετε,Ἡρακλέων Δημύλου καὶ ἡ γυνὴ αὐτοῦ Πρεῖμα Δημητρίου θυγάτηρ χαίρετε
/text/168088?location=941&patt=&bookid=185&bookid=185&location=941,IGBulg I²,177(3),"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 177(3),NA,NA,4,"above relief.1


below relief.4","Αὐτοκράτης Καλλικράτο̣[υ]
καὶ #⁵⁶ ἡ γυνὴ αὐτοῦ Βλωστι[ν]
Ποτάμωνος θυγάτηρ
χαίρετε.",Odessus (Varna),NA,NA,NA,NA,NA,NA,NA,Αὐτοκράτης Καλλικράτο καὶ ἡ γυνὴ αὐτοῦ Βλωστι Ποτάμωνος θυγάτηρ χαίρετε,Αὐτοκράτης Καλλικράτου καὶ ἡ γυνὴ αὐτοῦ Βλωστιν Ποτάμωνος θυγάτηρ χαίρετε
/text/168089?location=941&patt=&bookid=185&bookid=185&location=941,IGBulg I²,178,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 178,NA,NA,4,"above relief.1


","Σωκράτης Διονυσίου̣ καὶ ἡ γυνὴ αὐτοῦ
Αμας Ἀσκληπιάδου θυγάτηρ
καὶ ἡ θυγάτηρ αὐτῶν Αμασιακις, γυνὴ δὲ
Ζωπυρίωνος τοῦ Ἀντιφίλου χαίρεται.",Odessus (Varna),NA,NA,cf. IGBulg V 5052,NA,NA,NA,NA,Σωκράτης Διονυσίου καὶ ἡ γυνὴ αὐτοῦ Αμας Ἀσκληπιάδου θυγάτηρ καὶ ἡ θυγάτηρ αὐτῶν Αμασιακις γυνὴ δὲ Ζωπυρίωνος τοῦ Ἀντιφίλου χαίρεται,Σωκράτης Διονυσίου καὶ ἡ γυνὴ αὐτοῦ Αμας Ἀσκληπιάδου θυγάτηρ καὶ ἡ θυγάτηρ αὐτῶν Αμασιακις γυνὴ δὲ Ζωπυρίωνος τοῦ Ἀντιφίλου χαίρεται
/text/168090?location=941&patt=&bookid=185&bookid=185&location=941,IGBulg I²,178(2),"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 178(2),NA,NA,4,"above relief.1


","Ἀγαθήνωρ Ἀπολλωνίου καὶ αἱ γυναῖκες
αὐτοῦ Βοων Ζωπύρου καὶ Τουτας Ζωπύρου
καὶ ὁ υἱὸς αὐτῶν Ἀγαθήνωρ καὶ ἡ θυγάτηρ
Ζουδιεγιπτους      vacat      χαίρετε.",Odessus (Varna),NA,NA,NA,NA,NA,NA,NA,Ἀγαθήνωρ Ἀπολλωνίου καὶ αἱ γυναῖκες αὐτοῦ Βοων Ζωπύρου καὶ Τουτας Ζωπύρου καὶ ὁ υἱὸς αὐτῶν Ἀγαθήνωρ καὶ ἡ θυγάτηρ Ζουδιεγιπτους χαίρετε,Ἀγαθήνωρ Ἀπολλωνίου καὶ αἱ γυναῖκες αὐτοῦ Βοων Ζωπύρου καὶ Τουτας Ζωπύρου καὶ ὁ υἱὸς αὐτῶν Ἀγαθήνωρ καὶ ἡ θυγάτηρ Ζουδιεγιπτους χαίρετε
/text/168091?location=941&patt=&bookid=185&bookid=185&location=941,IGBulg I²,179,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 179,NA,NA,3,"above relief.1

","Ξένων Πόσιος  καὶ ἡ γυνὴ
αὐτοῦ vacat
χαῖρε.",Odessus (Varna),NA,NA,NA,NA,NA,NA,NA,Ξένων Πόσιος καὶ ἡ γυνὴ αὐτοῦ χαῖρε,Ξένων Πόσιος καὶ ἡ γυνὴ αὐτοῦ χαῖρε
/text/168092?location=941&patt=&bookid=185&bookid=185&location=941,IGBulg I²,179(2),"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 179(2),NA,NA,2,"above relief.1
","Θεόδοτος #⁵⁶ Ἡράκωνος #⁵⁶ καὶ
ἡ γυνὴ αὐτοῦ #⁵⁶ Απω Ζωπύρου.",Odessus (Varna),NA,NA,late 2nd/early 3rd c. AD,late 2nd/early 3rd c. AD,cf. IGBulg V 5053,NA,NA,Θεόδοτος Ἡράκωνος καὶ ἡ γυνὴ αὐτοῦ Απω Ζωπύρου,Θεόδοτος Ἡράκωνος καὶ ἡ γυνὴ αὐτοῦ Απω Ζωπύρου
/text/168093?location=941&patt=&bookid=185&offset=252&count=6&bookid=185&location=941,IGBulg I²,180,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 180,NA,NA,2,"above relief.1
","[— — — — — —]․ς ζῶν ἑαυτῷ καὶ τῇ γυναι-
[κὶ — — — —]ᾳ μνείας χάριν.",Odessus (Varna),NA,NA,NA,NA,NA,NA,NA, ς ζῶν ἑαυτῷ καὶ τῇ γυναιᾳ μνείας χάριν, ς ζῶν ἑαυτῷ καὶ τῇ γυναικὶ ᾳ μνείας χάριν
/text/168094?location=941&patt=&bookid=185&offset=252&count=6&bookid=185&location=941,IGBulg I²,181,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 181,NA,NA,2,"below relief.1
","Ἀπελλᾶς Ξένωνος καὶ ἡ γυνὴ αὐ-
τοῦ Γλυκυτὴς Χαιρέου  χαίρεται.",Odessus (Varna),NA,NA,NA,NA,NA,NA,NA,Ἀπελλᾶς Ξένωνος καὶ ἡ γυνὴ αὐτοῦ Γλυκυτὴς Χαιρέου χαίρεται,Ἀπελλᾶς Ξένωνος καὶ ἡ γυνὴ αὐτοῦ Γλυκυτὴς Χαιρέου χαίρεται
/text/168095?location=941&patt=&bookid=185&offset=252&count=6&bookid=185&location=941,IGBulg I²,182,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 182,NA,NA,3,"below relief.1

","Ἀνθεστήριε
Μηνοδώρου
χαῖρε.",Odessus (Varna),NA,NA,NA,NA,NA,NA,NA,Ἀνθεστήριε Μηνοδώρου χαῖρε,Ἀνθεστήριε Μηνοδώρου χαῖρε
/text/168096?location=941&patt=&bookid=185&offset=252&count=6&bookid=185&location=941,IGBulg I²,183,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 183,NA,NA,4,"above relief.1

below relief.3
","Μέντης Νεικίου, γυνὴ
αὐτοῦ Αννι Ξένωνος
τοῦ Αὐτοκράτους
θυγάτηρ χαίρετε.",Odessus (Varna),NA,NA,NA,NA,NA,NA,NA,Μέντης Νεικίου γυνὴ αὐτοῦ Αννι Ξένωνος τοῦ Αὐτοκράτους θυγάτηρ χαίρετε,Μέντης Νεικίου γυνὴ αὐτοῦ Αννι Ξένωνος τοῦ Αὐτοκράτους θυγάτηρ χαίρετε
/text/168097?location=941&patt=&bookid=185&offset=252&count=6&bookid=185&location=941,IGBulg I²,184,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 184,NA,NA,2,"below relief.1
","Ζεινωπορεις vac. Ζ̣[— — — — —]
χαῖρε.",Odessus (Varna),NA,NA,NA,NA,NA,NA,NA,Ζεινωπορεις Ζ χαῖρε,Ζεινωπορεις Ζ χαῖρε
/text/168098?location=941&patt=&bookid=185&offset=252&count=6&bookid=185&location=941,IGBulg I²,185,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 185,NA,NA,3,"
1
","[— — — καὶ ἡ γυνὴ αὐτοῦ]
Θιαθιους #⁵⁶ θυγάτηρ
δὲ ∙ Ἀπελλᾶδος· χαῖρε.",Odessus (Varna),NA,NA,NA,NA,NA,NA,NA, Θιαθιους θυγάτηρ δὲ Ἀπελλᾶδος χαῖρε, καὶ ἡ γυνὴ αὐτοῦ Θιαθιους θυγάτηρ δὲ Ἀπελλᾶδος χαῖρε
